"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @lucamontano3: watch the world premiere

https://t.co/lT2DXH3xED

#gratis #amazonprime #best #cinema #YouTube #netflix #Film #Oscars #fr…",FALSE,0,NA,2019-10-08 19:15:45,FALSE,NA,"1181649399283273728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haniffhakiki",6,TRUE,FALSE,NA,NA
"RT @ElementalUnive1: Get me to 200 followers
1.Retweet
2.Comment your Twitch/YT
3. Follow 
@ElementalUnive1

4.Tag a friend in this tweet!…",FALSE,0,NA,2019-10-08 19:15:41,FALSE,NA,"1181649382317289472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lanterns0o",13,TRUE,FALSE,NA,NA
"Most of the main south park characters are in this upcoming animation and it will be longer than the rest. Once I m… https://t.co/64z9mEWTzb",FALSE,0,NA,2019-10-08 19:15:32,TRUE,NA,"1181649343033593858",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ModestNek0",0,FALSE,FALSE,NA,NA
"October 08, 2019 at 03:15PM Subscribe Zennie62 on #YouTube https://t.co/CBZSX0QkCq",FALSE,0,NA,2019-10-08 19:15:27,FALSE,NA,"1181649325119672323",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MarkEcuador",0,FALSE,FALSE,NA,NA
"RT @Zaubermond3: My K-Pop top 10 femal oct. 2019 #EVERGLOW #KARD #LEEHI  #CHUNGHA #Dreamcatcher #GFRIEND #ITZY #TWICE #GIDLE #SUNMI #KPOP #…",FALSE,0,NA,2019-10-08 19:15:11,FALSE,NA,"1181649258916843522",NA,"<a href=""http://listography.com/coolhotsweetlove"" rel=""nofollow"">투표봇</a>","gfriendbot",1,TRUE,FALSE,NA,NA
"RT @SWG_mixes: ⏰This time tomorrow (8pm GMT) my newly Remastered SWG Extended Mix VIDEO of #MichaelJackson's 'Blood On The Dance Floor' wil…",FALSE,0,NA,2019-10-08 19:15:08,FALSE,NA,"1181649244220006400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjinnocent789",21,TRUE,FALSE,NA,NA
"RT @anthonygraves: I watched #SquareOneMJ by @dannywuyue on #YouTube over the weekend. I found it incredibly informative and enlightening,…",FALSE,0,NA,2019-10-08 19:15:06,FALSE,NA,"1181649236733169664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whoxmike",114,TRUE,FALSE,NA,NA
"We are about to tune in an check out the music of these FIVE artist.... tune in for updates.... #StrictlyBidness

M… https://t.co/hBmlt6WpV6",FALSE,3,NA,2019-10-08 19:15:05,TRUE,NA,"1181649232278757378",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StriclyBPromo",1,FALSE,FALSE,NA,NA
"https://t.co/QU59IYLVKk 
AHOY HOY A SECOND POST FROM YABOI todays gameplay too and one of my favourites ever made… https://t.co/ObE1be3nYJ",FALSE,1,NA,2019-10-08 19:14:45,TRUE,NA,"1181649146102603781",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CultCount",0,FALSE,FALSE,NA,NA
"How i felt when i lost my #youtube  with over 30million views... https://t.co/u2732MOU2l",FALSE,0,NA,2019-10-08 19:14:42,FALSE,NA,"1181649134148677632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FeelTheJrath",0,FALSE,FALSE,NA,NA
"Check out my #YouTube channel https://t.co/IYUSitZpNX",FALSE,1,NA,2019-10-08 19:14:36,FALSE,NA,"1181649111952564225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StuartIan1",0,FALSE,FALSE,NA,NA
"RT @ssnnashvile: Cosmo hits it with 3 https://t.co/BNTkm6gj7S #nytimes #latimes #miami #newyork #snoopdog #Chicago #WGN #songwriter #youtub…",FALSE,0,NA,2019-10-08 19:14:34,FALSE,NA,"1181649100640604161",NA,"<a href=""Http://cuttachasebeats.com"" rel=""nofollow"">Chase Diaz</a>","ChaseCutta",5,TRUE,FALSE,NA,NA
"RT @PenanceRPG: The UnderDark... deep in the Abyss...
#adventurers seek their freedom, hoping to escape the darkness around them. Yet in Bl…",FALSE,0,NA,2019-10-08 19:14:29,FALSE,NA,"1181649081963352064",NA,"<a href=""https://www.weekendwastemonster.net"" rel=""nofollow"">dungeoncrawler</a>","koboldwizard",2,TRUE,FALSE,NA,NA
"NOTHING CAN SINK US!!!
WE ARE ETERNAL!!!
WE ARE THE HOWLING DOOM!!
.
.
.
.
.
.
#seaofthieves #bemorepirate… https://t.co/sLu4vALczr",FALSE,0,NA,2019-10-08 19:14:24,TRUE,NA,"1181649061067161600",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","capcutthroat",0,FALSE,FALSE,NA,NA
"live now with 50% of my twitch money going 2 special effects.  https://t.co/xdpPS8H6lG  
#twitchstream #twitch… https://t.co/Cmj2y5LxkD",FALSE,0,NA,2019-10-08 19:14:22,TRUE,NA,"1181649052821311490",NA,"<a href=""https://www.elgato.com/gaming"" rel=""nofollow"">Elgato Stream Deck</a>","daz3001",1,FALSE,FALSE,NA,NA
"Filming A New Intro With Uncle Red | TheRhythmicBiker https://t.co/FV81Ig8Sf9 via @YouTube #motorcycle #motorbike… https://t.co/h43VSkDhFS",FALSE,0,NA,2019-10-08 19:14:21,TRUE,NA,"1181649048949940225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grant1Shepherd",0,FALSE,FALSE,NA,NA
"🎶 is where the ❤️ is 😎

•
•
•
•
#djcatsanova #kusf #thecatsmeow #BFFfm #alleycatradio #spotify #applemusic #youtube… https://t.co/moqTQMGBM9",FALSE,0,NA,2019-10-08 19:14:21,TRUE,NA,"1181649048836673536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DJcatsaNova",0,FALSE,FALSE,"-122.449898","37.77636"
"RT @JacksChrome: Finishing off this terrific #Tuesday with a quick clip from our most recent Truck History video featuring #PACCAR Inc. 📺‼️…",FALSE,0,NA,2019-10-08 19:14:17,FALSE,NA,"1181649029782020101",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Graveldummy315",3,TRUE,FALSE,NA,NA
"RT @SoStarMusic: 🎼#Music #NewMusicAlert 🎧#Mp3 #YouTube #NewMusic
#LoveMusic #MusicIsLife #Share 

Everybody Get with the Motion ~ So-Star f…",FALSE,0,NA,2019-10-08 19:14:14,FALSE,NA,"1181649017509416960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","senchnik",1196,TRUE,FALSE,NA,NA
"Soul Searching by Chef Izzy is out now on #YouTube 🤘🏽 #NowPlaying #NewMusic #NewMusicAlert #LosAngeles #ElSereno… https://t.co/3Sj0GU9juK",FALSE,0,NA,2019-10-08 19:14:11,TRUE,NA,"1181649005362761728",NA,"<a href=""https://crowdfireapp.com"" rel=""nofollow"">Crowdfire App</a>","Chef_Izzy_",0,FALSE,FALSE,NA,NA
"RT @Aft3rDarkShark: New video up on our @Youtube channel! Red Dead Moments 3.0 https://t.co/TA4zp2wcKp #youtube #youtubegaming #gamersunite…",FALSE,0,NA,2019-10-08 19:13:48,FALSE,NA,"1181648908411428864",NA,"<a href=""http://pdm-dm-twitter-bot.herokuapp.com/"" rel=""nofollow"">ptd-twitter-bot</a>","PartTimeDimeCOM",2,TRUE,FALSE,NA,NA
"RT @SWG_mixes: ⏰This time tomorrow (8pm GMT) my newly Remastered SWG Extended Mix VIDEO of #MichaelJackson's 'Blood On The Dance Floor' wil…",FALSE,0,NA,2019-10-08 19:13:46,FALSE,NA,"1181648899762802688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mjhistorymj",21,TRUE,FALSE,NA,NA
"RT @TheXbxw: come and Drop by the stream 
https://t.co/bl7jlSyKbP
 
@WeOwnAllEU
@ShoutGamers
@SupStreamers
 #SupportSmallStreamers
#Support…",FALSE,0,NA,2019-10-08 19:13:43,FALSE,NA,"1181648889855823872",NA,"<a href=""http://pdm-dm-twitter-bot.herokuapp.com/"" rel=""nofollow"">ptd-twitter-bot</a>","PartTimeDimeCOM",3,TRUE,FALSE,NA,NA
"RT @RemadeFN: I'm only 35 subscribers away from getting a custom URL on #YouTube! GAS ME UP! Likes and RT's appreciated! 

https://t.co/LXF…",FALSE,0,NA,2019-10-08 19:13:42,FALSE,NA,"1181648883828568064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChunkyDunk96",2,TRUE,FALSE,NA,NA
"RT @ssnnashvile: Cosmo hits it with 3 https://t.co/BNTkm6gj7S #nytimes #latimes #miami #newyork #snoopdog #Chicago #WGN #songwriter #youtub…",FALSE,0,NA,2019-10-08 19:13:39,FALSE,NA,"1181648870029369346",NA,"<a href=""http://cuttachasebeats.com"" rel=""nofollow"">Diaz cutta</a>","PromoCutta",5,TRUE,FALSE,NA,NA
"RT @TheXbxw: come and Drop by the stream 
https://t.co/bl7jlSyKbP
 
@WeOwnAllEU
@ShoutGamers
@SupStreamers
 #SupportSmallStreamers
#Support…",FALSE,0,NA,2019-10-08 19:13:32,FALSE,NA,"1181648842640543745",NA,"<a href=""https://www.twitter.com/stream_caster"" rel=""nofollow"">Stream Caster</a>","stream_caster",3,TRUE,FALSE,NA,NA
"10,000 Subscribes , can you guys help me 😁😁😁#youtube #subscribes #10k #funny #arab https://t.co/Jn6bR0ReMF",FALSE,1,NA,2019-10-08 19:13:31,FALSE,NA,"1181648839125680129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KM_ALHASHMII",0,FALSE,FALSE,NA,NA
"come and Drop by the stream 
https://t.co/bl7jlSyKbP
 
@WeOwnAllEU
@ShoutGamers
@SupStreamers… https://t.co/9MQP2xf7tW",FALSE,1,NA,2019-10-08 19:13:27,TRUE,NA,"1181648820205182976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheXbxw",3,FALSE,FALSE,NA,NA
"RT @Aft3rDarkShark: New video up on our @Youtube channel! Red Dead Moments 3.0 https://t.co/TA4zp2wcKp #youtube #youtubegaming #gamersunite…",FALSE,0,NA,2019-10-08 19:13:23,FALSE,NA,"1181648804560461826",NA,"<a href=""https://retweetpicker.com"" rel=""nofollow"">Retweet Picker</a>","SupStreamersRT2",2,TRUE,FALSE,NA,NA
"RT @twizmwhytepiece: Hey Sweet World Here's Where To Follow Me 

#spotify https://t.co/OLhV9iBf3j
#itunes 
https://t.co/x75LM18Oza
#youtube…",FALSE,0,NA,2019-10-08 19:13:21,FALSE,NA,"1181648795186208771",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BI_Forensic_CPA",1,TRUE,FALSE,NA,NA
"Video is up on my #YouTube channel for the Tiki Fever event in #Sarasota over the weekend. Check it out &amp; perhaps… https://t.co/qJPFDw4sGF",FALSE,2,NA,2019-10-08 19:13:17,TRUE,NA,"1181648778895515648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WendyBVoiceOver",1,FALSE,FALSE,NA,NA
"RT @PenanceRPG: The UnderDark... deep in the Abyss...
#adventurers seek their freedom, hoping to escape the darkness around them. Yet in Bl…",FALSE,0,NA,2019-10-08 19:13:13,FALSE,NA,"1181648763460276224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","softmaestro",2,TRUE,FALSE,NA,NA
"Google streamlines music transfers between Home and Nest devices 
https://t.co/0vLJkuI4F5  #YouTube #Google #Sonos… https://t.co/7ztalUbwJ0",FALSE,0,NA,2019-10-08 19:13:13,TRUE,NA,"1181648763154128897",NA,"<a href=""http://bluerius.com"" rel=""nofollow"">P.A.B.L.O</a>","pabloisyou",0,FALSE,FALSE,NA,NA
"$5 Wednesday Burger Deal video coming tomorrow! @sangriaonburg serves up a flavorful new burger every week for just… https://t.co/BrGDei9END",FALSE,0,NA,2019-10-08 19:13:13,TRUE,NA,"1181648761132666881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FullNelsonEats",0,FALSE,FALSE,NA,NA
"RT @KBSWorldTV: It's FINALLY this #FRIDAY! &lt;2019 Changwon K-pop World Festival&gt; is COMING SOON! Watch the Wonderful performances of 13teams…",FALSE,0,NA,2019-10-08 19:13:08,FALSE,NA,"1181648740173508608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","30_gine",890,TRUE,FALSE,NA,NA
"RT @emmaandjonx: We took a trip to Cornwall we had a great time and we hope you enjoy the travel day vlog.
We are so close to 900 subscribe…",FALSE,0,NA,2019-10-08 19:12:59,FALSE,NA,"1181648705059016705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frednosh",2,TRUE,FALSE,NA,NA
"RT @SheenaSerrao: Hello my sweets! YOU'RE ALL CORDIALLY INVITED to stop by my NEW #YOUTUBE CHANNEL! 🥳🤗 I'll be posting #psychic #tarot &amp; #o…",FALSE,0,NA,2019-10-08 19:12:54,FALSE,NA,"1181648682787188739",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HOTKEYTT",2,TRUE,FALSE,NA,NA
"RT @TheVinc3ntVega: The new #deadbydaylight Archives aka. battle pass is live for testing. Check out my review. #youtube
https://t.co/qPJXg…",FALSE,0,NA,2019-10-08 19:12:39,FALSE,NA,"1181648617569783808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","distantkstar",7,TRUE,FALSE,NA,NA
"RT @Itzchrisjones: I've seen gameplay of season 3 and had to dive in on the action too!

Watch the Return! https://t.co/0uUHNcgyUA 

#ApexL…",FALSE,0,NA,2019-10-08 19:12:36,FALSE,NA,"1181648607876747264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","softmaestro",2,TRUE,FALSE,NA,NA
"Halloween Treats - Pumpkin Cinnamon Rolls - Family Hack | Dini Klein

https://t.co/4I7h2uBAtT #halloween2019 #youtube #YouTubers #halloween",FALSE,1,NA,2019-10-08 19:12:34,FALSE,NA,"1181648598481506304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bugsyAlexander",0,FALSE,FALSE,NA,NA
"🔥 JOKER Full Movie Breakdown! Easter Eggs You Missed! | CREDITS: New Rockstars #video #youtube #entertainment Video… https://t.co/3DuSr7xyWb",FALSE,0,NA,2019-10-08 19:12:33,TRUE,NA,"1181648595323408385",NA,"<a href=""https://github.com/Codificat0r"" rel=""nofollow"">ViralBotCCD</a>","TrendingVideosT",0,FALSE,FALSE,NA,NA
"...just go to #Youtube and look for #GCN_racing they have it FREE...easy...🚴‍♂️👍 https://t.co/nEazClHpcw",FALSE,0,NA,2019-10-08 19:12:28,FALSE,NA,"1181648575350153217",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HectorDuathlon1",0,FALSE,FALSE,NA,NA
"RT @SHVEN7: CHUCKY ON CAMPUS EP.1  #chucky #scary #youtube #SpookySzn https://t.co/F4Mu0Omzas https://t.co/z75z5Zag12",FALSE,0,NA,2019-10-08 19:12:21,FALSE,NA,"1181648545675452416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The__Keeekster",53,TRUE,FALSE,NA,NA
"https://t.co/dQ4o2V17tK
like + share if you like it 🙄😍
#gamers #game #games #Titanfall2 #Algerie #YouTube https://t.co/IKN27TXD3C",FALSE,0,NA,2019-10-08 19:12:15,FALSE,NA,"1181648519037370369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imolacri",0,FALSE,FALSE,NA,NA
"RT @SWG_mixes: ⏰This time tomorrow (8pm GMT) my newly Remastered SWG Extended Mix VIDEO of #MichaelJackson's 'Blood On The Dance Floor' wil…",FALSE,0,NA,2019-10-08 19:11:56,FALSE,NA,"1181648439685320709",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thepreciousjeff",21,TRUE,FALSE,NA,NA
"RT @LunariaThe7th: @USAESleepyking @SupStreamers @SmallStreamersC @SmallStreamersR @SupportStreamz Let's grow together!!🎮🕹️

1. Follow my t…",FALSE,0,NA,2019-10-08 19:11:47,FALSE,NA,"1181648403043934208",NA,"<a href=""http://support-streamers.com/"" rel=""nofollow"">TeamSupStreamers </a>","supstreamersrt",4,TRUE,FALSE,NA,NA
"Andrea Bocelli - Return To Love ft. Ellie Goulding
Watch ➡ https://t.co/B5EApejmv2

#newsong #newmusic  #musical… https://t.co/sEDV7USwQC",FALSE,0,NA,2019-10-08 19:11:27,TRUE,NA,"1181648315802365953",NA,"<a href=""http://htopmusic.com"" rel=""nofollow"">Htop music</a>","htop_music",1,FALSE,FALSE,NA,NA
"RT @GlasnostGone: Eastern #Ukraine's had an entrenched front line since early 2015. So no chance for ""separatists"" to capture ammo/weapons.…",FALSE,0,NA,2019-10-08 19:10:57,FALSE,NA,"1181648193454559232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kobzevalex",61,TRUE,FALSE,NA,NA
"RT @isabellakeana: Hey it's Isabella, welcome to my first vlog, subscribe for more videos to come!
https://t.co/bAwwNMyKoJ

#youtube #youtu…",FALSE,0,NA,2019-10-08 19:10:51,FALSE,NA,"1181648167064031234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stopdoubtingyou",2,TRUE,FALSE,NA,NA
"""We use the studio as an instrument too...""
[video] interview with Triangle Psych Fest 
#EyeballBand #YouTube… https://t.co/vTGEV3K2BP",FALSE,1,NA,2019-10-08 19:10:34,TRUE,NA,"1181648095441866753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eyeball_band",0,FALSE,FALSE,NA,NA
"RT @YTGainTrain: 🚂💭 Daily #YouTube Subscriber Gain Train 🚂💭

✅ Post Your #YouTubeChannel Link ⬇️
✅ Help Other Creators Grow By Offering Adv…",FALSE,0,NA,2019-10-08 19:10:29,FALSE,NA,"1181648076177584129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stopdoubtingyou",57,TRUE,FALSE,NA,NA
"RT @WakeUpMvMent: Check out the great #newsong: Blackyahtan Praise Ahayah Freestyle [#TruthMusic]: https://t.co/csPXPVxzAK #newmusic #NewMu…",FALSE,0,NA,2019-10-08 19:10:13,FALSE,NA,"1181648006640209920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rozzadesign",4,TRUE,FALSE,NA,NA
"RT @VValtersMusic: The Watching Owl by #VValtersMusic
Need Some New Music With Some Horror Vibe?
https://t.co/A5pYq5SPFm

#darkmusic #compo…",FALSE,0,NA,2019-10-08 19:10:03,FALSE,NA,"1181647966760767491",NA,"<a href=""https://www.tizedit.com/"" rel=""nofollow"">ReplyFromMusicForFilms</a>","FilmMusicTracks",1,TRUE,FALSE,NA,NA
"RT @anthonygraves: I watched #SquareOneMJ by @dannywuyue on #YouTube over the weekend. I found it incredibly informative and enlightening,…",FALSE,0,NA,2019-10-08 19:09:47,FALSE,NA,"1181647896946597889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKORPYONQUEEN",114,TRUE,FALSE,NA,NA
"RT @DavvyMF: Just in case you missed it!! I have 2 new #Fortnite videos on my #Youtube channel!! If ya bored maybe go check em out and show…",FALSE,0,NA,2019-10-08 19:09:44,FALSE,NA,"1181647884376252416",NA,"<a href=""https://www.youtube.com/anime"" rel=""nofollow"">zigmeme</a>","DetectorWin",1,TRUE,FALSE,NA,NA
"RT @GlasnostGone: Eastern #Ukraine's had an entrenched front line since early 2015. So no chance for ""separatists"" to capture ammo/weapons.…",FALSE,0,NA,2019-10-08 19:09:41,FALSE,NA,"1181647872632201216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Havergoe",61,TRUE,FALSE,NA,NA
"Oh wow look at you ramp rushing me and stuff. I wish i could build like that...... nvm. Lol 😁🎮🤓😎 #fortnite… https://t.co/s7zNbVBgJT",FALSE,2,NA,2019-10-08 19:09:35,TRUE,NA,"1181647847554342912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xman_0824",0,FALSE,FALSE,NA,NA
"RT @SHVEN7: CHUCKY ON CAMPUS EP.1  #chucky #scary #youtube #SpookySzn https://t.co/F4Mu0Omzas https://t.co/z75z5Zag12",FALSE,0,NA,2019-10-08 19:09:29,FALSE,NA,"1181647824074747905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shaadmcgill",53,TRUE,FALSE,NA,NA
"RT @QxzzyC: Hey yall check out Qxzzy RaZ new video its🔥
#fortnite #fortniteclips #fortnitesniping #fortnitemontage #Fortniteclan #smallyout…",FALSE,0,NA,2019-10-08 19:09:15,FALSE,NA,"1181647765539082243",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QxzzyR",1,TRUE,FALSE,NA,NA
"[10/09 04:09] Nightcore Right Round
#Nightcore #YouTube #music
https://t.co/FQDqgLTtGC",FALSE,0,NA,2019-10-08 19:09:14,FALSE,NA,"1181647757997723648",NA,"<a href=""https://twitter.com/mr__nightcore"" rel=""nofollow"">Mr.nightcorebot</a>","mr__nightcore",0,FALSE,FALSE,NA,NA
"RT @scradia: Another Code Vein episode is up now on my channel. 😊

Go check it out! 

Remember to like and subscribe if you enjoyed. ☺

htt…",FALSE,0,NA,2019-10-08 19:09:05,FALSE,NA,"1181647723340021765",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Xyz5P4C10U5",9,TRUE,FALSE,NA,NA
"🔴 INTERVIEW with actress @iamkarinaluna Check it out now:
https://t.co/EnbU4h25I1 #karinaluna #cholostry #cholastry… https://t.co/vqzwZHC7jx",FALSE,0,NA,2019-10-08 19:08:59,TRUE,NA,"1181647694722301952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rayphunk",0,FALSE,FALSE,NA,NA
"RT @scradia: New Code Vein episode is up now on my channel. 🙂

Go check it out and let me know what you think!

https://t.co/R6NJFcrVt2

Be…",FALSE,0,NA,2019-10-08 19:08:57,FALSE,NA,"1181647686241374208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Xyz5P4C10U5",4,TRUE,FALSE,NA,NA
"Next month when i get my drawing screen im going to update my YouTube logo and banner and make a proper logo and ba… https://t.co/vSmTLFd1Uz",FALSE,2,NA,2019-10-08 19:08:49,TRUE,NA,"1181647656692658181",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShadowAnglGming",1,FALSE,FALSE,NA,NA
"BEST and WORST Rides at Seaworld Orlando! |Stix Top 6| https://t.co/myRTZtW3Uw via @YouTube #Seaworld #Youtube #Youtuber",FALSE,0,NA,2019-10-08 19:08:49,FALSE,NA,"1181647654226448384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SilverStixYT",0,FALSE,FALSE,NA,NA
"Just in case you missed it!! I have 2 new #Fortnite videos on my #Youtube channel!! If ya bored maybe go check em o… https://t.co/Xr1KR08SS2",FALSE,2,NA,2019-10-08 19:08:48,TRUE,NA,"1181647649692422146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavvyMF",1,FALSE,FALSE,NA,NA
"RT @YTGainTrain: 🚂💭 Daily #YouTube Subscriber Gain Train 🚂💭

✅ Post Your #YouTubeChannel Link ⬇️
✅ Help Other Creators Grow By Offering Adv…",FALSE,0,NA,2019-10-08 19:08:41,FALSE,NA,"1181647621489876992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tamaaracrispiin",43,TRUE,FALSE,NA,NA
"RT @blockheadmoto: 🌮🌮 guac is extra
—
📺 https://t.co/lB7YLIFwYZ
—
#Motovlog #YouTube #Blockhead #BlockheadMoto #brap #Motovlogger #YouTuber…",FALSE,0,NA,2019-10-08 19:08:37,FALSE,NA,"1181647602812477440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","softmaestro",1,TRUE,FALSE,NA,NA
"RT @miketaylor34: TO #ALL MY LOYAL &amp; MUCH VALUED FAN'S OLD &amp; NEW &amp; YOURS, #INC @LindaThompsonLT(ELVIS'PARTNER) &amp; @RealScottMaslen(THE BILL,…",FALSE,0,NA,2019-10-08 19:08:37,FALSE,NA,"1181647602561028096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miketaylor34",5,TRUE,FALSE,NA,NA
"RT @TheUnionJackOff: 'Abel Tasman, like most Dutch people, was looking for Australia.' - @JamesNokise explaining to Australians @lauradavis…",FALSE,0,NA,2019-10-08 19:08:36,FALSE,NA,"1181647601898283008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustConvoPod",1,TRUE,FALSE,NA,NA
"RT @FranosaurusRexx: Here we go, another trip through evolution. I haven't been too well today so excuse my croaky voice through the video!…",FALSE,0,NA,2019-10-08 19:08:27,FALSE,NA,"1181647562291531777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AidyGames",4,TRUE,FALSE,NA,NA
"The UnderDark... deep in the Abyss...
#adventurers seek their freedom, hoping to escape the darkness around them. Y… https://t.co/9qD6AAinJK",FALSE,2,NA,2019-10-08 19:08:26,TRUE,NA,"1181647559175135233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PenanceRPG",2,FALSE,FALSE,NA,NA
"RT @ssnnashvile: Cosmo hits it with 3 https://t.co/BNTkm6gj7S #nytimes #latimes #miami #newyork #snoopdog #Chicago #WGN #songwriter #youtub…",FALSE,0,NA,2019-10-08 19:08:09,FALSE,NA,"1181647486127001600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","aheadsocially",5,TRUE,FALSE,NA,NA
"🤣 Yoo I Need Yall To Click @omgitschizzle Link In Her Bio‼️
She pulled a wing challenge prank on ya boy 😂 Lips was… https://t.co/fJSRkoLTJa",FALSE,0,NA,2019-10-08 19:08:06,TRUE,NA,"1181647472545812480",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Laz_TheLegend",0,FALSE,FALSE,NA,NA
"RT @TheHarper: 🙈🙉💥
#2ForTuesday 

Download an episode of @TheHarper here:
iTunes https://t.co/SM2xk9bM7s
https://t.co/GWJM2ouowK

Download…",FALSE,0,NA,2019-10-08 19:08:04,FALSE,NA,"1181647465017159681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MorningNeurosis",28,TRUE,FALSE,NA,NA
"RT @TakeABreakGamin: New video everyone. Check it out: https://t.co/EwGxmHMxWz

#KingdomHearts #kingdomhearts3 #funny #videogames #gamingch…",FALSE,0,NA,2019-10-08 19:08:02,FALSE,NA,"1181647456330768384",NA,"<a href=""https://kingdomhearts.com"" rel=""nofollow"">Kingdomheartsretweets </a>","khretweets",1,TRUE,FALSE,NA,NA
